assists,camp,cluster,deaths,duration,engine,game_mode,gold_per_min,hero_id,hours_to_now,is_win,kills,last_hits,league_name,leagueid,lobby_type,match_id,player_name,radiant_win,start_time,team_id,team_name,team_tag,xp_per_min
16,dire,223,6,2429,1,2,306,83,4123.07963341889,True,6,45,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,MSS-,False,1527996850,5228654,VGJ Storm,VGJ.Storm,427
13,dire,223,1,2429,1,2,760,94,4123.07963341889,True,11,465,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,Resolut1on,False,1527996850,5228654,VGJ Storm,VGJ.Storm,774
15,dire,223,5,2429,1,2,497,38,4123.07963341889,True,7,205,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,Sneyking,False,1527996850,5228654,VGJ Storm,VGJ.Storm,742
17,dire,223,6,2429,1,2,506,52,4123.07963341889,True,3,262,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,YawaR,False,1527996850,5228654,VGJ Storm,VGJ.Storm,585
17,dire,223,8,2429,1,2,304,37,4123.07963341889,True,4,47,CHINA DOTA2 SUPER MAJOR,9943,1,3930125995,SVG,False,1527996850,5228654,VGJ Storm,VGJ.Storm,463
14,radiant,223,2,2036,1,2,291,20,4122.72852230778,True,2,59,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,Puppey,True,1527998114,1838315,Team Secret,Secret,344
3,dire,223,6,2036,1,2,185,37,4122.72852230778,False,1,26,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,Handsken,True,1527998114,5059375,The Final Tribe,TFT,224
5,dire,223,7,2036,1,2,231,7,4122.72852230778,False,1,56,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,PABLO,True,1527998114,5059375,The Final Tribe,TFT,324
3,dire,223,2,2036,1,2,485,48,4122.72852230778,False,2,302,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,Frost,True,1527998114,5059375,The Final Tribe,TFT,546
2,dire,223,8,2036,1,2,376,36,4122.72852230778,False,3,168,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,Jonassomfan,True,1527998114,5059375,The Final Tribe,TFT,370
5,dire,223,6,2036,1,2,344,49,4122.72852230778,False,1,160,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,Era,True,1527998114,5059375,The Final Tribe,TFT,395
9,radiant,223,4,2036,1,2,480,101,4122.72852230778,True,12,137,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,MidOne,True,1527998114,1838315,Team Secret,Secret,556
8,radiant,223,3,2036,1,2,363,78,4122.72852230778,True,3,102,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,Fata,True,1527998114,1838315,Team Secret,Secret,363
12,radiant,223,0,2036,1,2,586,56,4122.72852230778,True,10,197,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,Ace,True,1527998114,1838315,Team Secret,Secret,626
14,radiant,223,0,2036,1,2,298,103,4122.72852230778,True,2,65,CHINA DOTA2 SUPER MAJOR,9943,1,3930149324,YapzOr,True,1527998114,1838315,Team Secret,Secret,386
14,radiant,223,4,2509,1,2,694,67,4122.67102230778,True,16,376,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,Pajkatt,True,1527998321,5026801,,,706
18,radiant,223,8,2509,1,2,347,16,4122.67102230778,True,2,114,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,zai,True,1527998321,5026801,,,514
17,dire,223,5,2509,1,2,646,4,4122.67102230778,False,11,358,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,Sylar,True,1527998321,5027210,VGJ Thunder,VGJ.T,670
15,dire,223,8,2509,1,2,257,101,4122.67102230778,False,7,45,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,Fade,True,1527998321,5027210,VGJ Thunder,VGJ.T,324
20,dire,223,5,2509,1,2,320,60,4122.67102230778,False,3,139,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,Yang,True,1527998321,5027210,VGJ Thunder,VGJ.T,405
17,dire,223,10,2509,1,2,229,37,4122.67102230778,False,3,39,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,ddc,True,1527998321,5027210,VGJ Thunder,VGJ.T,335
9,dire,223,4,2509,1,2,477,43,4122.67102230778,False,9,249,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,Kamma,True,1527998321,5027210,VGJ Thunder,VGJ.T,543
11,radiant,223,8,2509,1,2,262,3,4122.67102230778,True,2,20,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,Peterpandam,True,1527998321,5026801,,,432
21,radiant,223,9,2509,1,2,395,55,4122.67102230778,True,8,182,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,33,True,1527998321,5026801,,,414
15,radiant,223,5,2509,1,2,460,49,4122.67102230778,True,4,257,CHINA DOTA2 SUPER MAJOR,9943,1,3930153082,CCnC,True,1527998321,5026801,,,580
16,radiant,223,6,2589,1,2,246,87,4121.80880008556,False,2,48,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,ninjaboogie,False,1528001425,543897,Mineski,Mineski,305
15,dire,223,6,2589,1,2,312,37,4121.80880008556,True,7,46,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,SVG,False,1528001425,5228654,VGJ Storm,VGJ.Storm,472
18,dire,223,3,2589,1,2,498,106,4121.80880008556,True,7,296,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,YawaR,False,1528001425,5228654,VGJ Storm,VGJ.Storm,559
20,dire,223,5,2589,1,2,536,38,4121.80880008556,True,5,305,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,Sneyking,False,1528001425,5228654,VGJ Storm,VGJ.Storm,736
12,dire,223,1,2589,1,2,709,12,4121.80880008556,True,9,462,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,Resolut1on,False,1528001425,5228654,VGJ Storm,VGJ.Storm,635
18,dire,223,9,2589,1,2,297,88,4121.80880008556,True,2,36,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,MSS-,False,1528001425,5228654,VGJ Storm,VGJ.Storm,376
8,radiant,223,7,2589,1,2,507,43,4121.80880008556,False,4,313,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,Moonn,False,1528001425,543897,Mineski,Mineski,491
7,radiant,223,5,2589,1,2,762,72,4121.80880008556,False,14,437,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,Mushi-,False,1528001425,543897,Mineski,Mineski,709
12,radiant,223,8,2589,1,2,217,85,4121.80880008556,False,0,42,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,JAbz,False,1528001425,543897,Mineski,Mineski,283
8,radiant,223,4,2589,1,2,367,57,4121.80880008556,False,4,128,CHINA DOTA2 SUPER MAJOR,9943,1,3930216789,iceiceice,False,1528001425,543897,Mineski,Mineski,458
10,dire,223,6,2391,1,2,344,60,4121.20824453,False,8,114,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,33,True,1528003587,5026801,,,404
13,dire,223,10,2391,1,2,216,84,4121.20824453,False,2,42,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,Peterpandam,True,1528003587,5026801,,,210
11,radiant,223,8,2391,1,2,448,41,4121.20824453,True,6,201,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,Ameame,True,1528003587,15,PSG.LGD,PSG.LGD,551
15,radiant,223,2,2391,1,2,647,9,4121.20824453,True,18,311,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,小可,True,1528003587,15,PSG.LGD,PSG.LGD,688
18,radiant,223,7,2391,1,2,295,30,4121.20824453,True,3,51,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,xNova,True,1528003587,15,PSG.LGD,PSG.LGD,440
26,radiant,223,4,2391,1,2,349,89,4121.20824453,True,3,111,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,fy,True,1528003587,15,PSG.LGD,PSG.LGD,522
18,radiant,223,9,2391,1,2,385,78,4121.20824453,True,7,122,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,Chalice,True,1528003587,15,PSG.LGD,PSG.LGD,586
5,dire,223,9,2391,1,2,461,17,4121.20824453,False,7,282,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,CCnC,True,1528003587,5026801,,,514
17,dire,223,5,2391,1,2,381,52,4121.20824453,False,4,152,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,zai,True,1528003587,5026801,,,463
8,dire,223,7,2391,1,2,423,63,4121.20824453,False,8,200,CHINA DOTA2 SUPER MAJOR,9943,1,3930266193,Pajkatt,True,1528003587,5026801,,,461
18,dire,223,10,3471,1,2,477,2,4120.32852230778,True,11,207,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,Fata,False,1528006754,1838315,Team Secret,Secret,507
21,radiant,223,10,3471,1,2,235,20,4120.32852230778,False,6,45,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,MSS-,False,1528006754,5228654,VGJ Storm,VGJ.Storm,390
16,radiant,223,6,3471,1,2,713,35,4120.32852230778,False,19,560,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,Resolut1on,False,1528006754,5228654,VGJ Storm,VGJ.Storm,673
24,radiant,223,5,3471,1,2,551,77,4120.32852230778,False,7,441,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,Sneyking,False,1528006754,5228654,VGJ Storm,VGJ.Storm,684
16,radiant,223,10,3471,1,2,442,43,4120.32852230778,False,6,351,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,YawaR,False,1528006754,5228654,VGJ Storm,VGJ.Storm,548
24,radiant,223,10,3471,1,2,317,87,4120.32852230778,False,11,45,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,SVG,False,1528006754,5228654,VGJ Storm,VGJ.Storm,400
17,dire,223,14,3471,1,2,344,84,4120.32852230778,True,3,56,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,Puppey,False,1528006754,1838315,Team Secret,Secret,426
24,dire,223,12,3471,1,2,464,101,4120.32852230778,True,10,141,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,YapzOr,False,1528006754,1838315,Team Secret,Secret,526
22,dire,223,10,3471,1,2,728,48,4120.32852230778,True,2,610,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,Ace,False,1528006754,1838315,Team Secret,Secret,607
18,dire,223,3,3471,1,2,684,72,4120.32852230778,True,15,417,CHINA DOTA2 SUPER MAJOR,9943,1,3930343388,MidOne,False,1528006754,1838315,Team Secret,Secret,688
20,dire,223,4,2222,1,2,509,9,4120.06268897444,True,14,174,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,Chalice,False,1528007711,15,PSG.LGD,PSG.LGD,636
16,dire,223,4,2222,1,2,405,89,4120.06268897444,True,6,124,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,fy,False,1528007711,15,PSG.LGD,PSG.LGD,440
10,dire,223,5,2222,1,2,289,3,4120.06268897444,True,5,33,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,xNova,False,1528007711,15,PSG.LGD,PSG.LGD,286
15,dire,223,4,2222,1,2,664,17,4120.06268897444,True,13,316,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,小可,False,1528007711,15,PSG.LGD,PSG.LGD,765
22,dire,223,3,2222,1,2,543,6,4120.06268897444,True,3,255,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,Ameame,False,1528007711,15,PSG.LGD,PSG.LGD,648
6,radiant,223,11,2222,1,2,201,85,4120.06268897444,False,5,18,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,Peterpandam,False,1528007711,5026801,,,269
7,radiant,223,7,2222,1,2,296,51,4120.06268897444,False,5,104,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,33,False,1528007711,5026801,,,321
4,radiant,223,6,2222,1,2,521,12,4120.06268897444,False,5,299,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,Pajkatt,False,1528007711,5026801,,,559
8,radiant,223,11,2222,1,2,246,52,4120.06268897444,False,1,64,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,zai,False,1528007711,5026801,,,286
8,radiant,223,6,2222,1,2,429,23,4120.06268897444,False,4,202,CHINA DOTA2 SUPER MAJOR,9943,1,3930369369,CCnC,False,1528007711,5026801,,,496
11,dire,223,11,2859,1,2,429,49,4118.79046675222,False,0,279,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,YawaR,True,1528012291,5228654,VGJ Storm,VGJ.Storm,453
28,radiant,223,6,2859,1,2,327,84,4118.79046675222,True,4,44,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,Puppey,True,1528012291,1838315,Team Secret,Secret,444
19,radiant,223,2,2859,1,2,390,101,4118.79046675222,True,12,107,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,YapzOr,True,1528012291,1838315,Team Secret,Secret,566
12,radiant,223,5,2859,1,2,844,113,4118.79046675222,True,10,469,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,Ace,True,1528012291,1838315,Team Secret,Secret,601
30,radiant,223,7,2859,1,2,415,69,4118.79046675222,True,3,108,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,Fata,True,1528012291,1838315,Team Secret,Secret,514
18,radiant,223,4,2859,1,2,572,114,4118.79046675222,True,15,281,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,MidOne,True,1528012291,1838315,Team Secret,Secret,599
16,dire,223,6,2859,1,2,250,37,4118.79046675222,False,5,41,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,SVG,True,1528012291,5228654,VGJ Storm,VGJ.Storm,450
14,dire,223,10,2859,1,2,287,60,4118.79046675222,False,6,45,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,MSS-,True,1528012291,5228654,VGJ Storm,VGJ.Storm,370
13,dire,223,6,2859,1,2,782,48,4118.79046675222,False,8,613,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,Resolut1on,True,1528012291,5228654,VGJ Storm,VGJ.Storm,720
12,dire,223,12,2859,1,2,436,38,4118.79046675222,False,4,271,CHINA DOTA2 SUPER MAJOR,9943,1,3930496811,Sneyking,True,1528012291,5228654,VGJ Storm,VGJ.Storm,716
4,radiant,223,3,2129,1,2,459,9,4118.74657786333,False,6,232,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,p4pita,False,1528012449,5065748,Infamous,Infamous,439
10,radiant,223,6,2129,1,2,240,89,4118.74657786333,False,3,64,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,Matthew~,False,1528012449,5065748,Infamous,Infamous,265
7,radiant,223,13,2129,1,2,283,65,4118.74657786333,False,2,124,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,Panthera,False,1528012449,5065748,Infamous,Infamous,295
6,radiant,223,5,2129,1,2,210,30,4118.74657786333,False,5,21,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,Accel丶Koala,False,1528012449,5065748,Infamous,Infamous,273
12,dire,223,3,2129,1,2,623,25,4118.74657786333,True,7,317,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,Kamma,False,1528012449,5027210,VGJ Thunder,VGJ.T,737
16,dire,223,3,2129,1,2,536,69,4118.74657786333,True,7,134,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,Yang,False,1528012449,5027210,VGJ Thunder,VGJ.T,544
12,dire,223,4,2129,1,2,357,64,4118.74657786333,True,5,72,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,ddc,False,1528012449,5027210,VGJ Thunder,VGJ.T,453
17,dire,223,2,2129,1,2,605,49,4118.74657786333,True,3,272,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,Sylar,False,1528012449,5027210,VGJ Thunder,VGJ.T,517
16,dire,223,4,2129,1,2,329,91,4118.74657786333,True,9,50,CHINA DOTA2 SUPER MAJOR,9943,1,3930501529,Fade,False,1528012449,5027210,VGJ Thunder,VGJ.T,471
10,dire,223,9,2145,1,2,208,87,4117.69046675222,False,1,32,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,Accel丶Koala,True,1528016251,5065748,Infamous,Infamous,282
7,radiant,223,2,2145,1,2,716,11,4117.69046675222,True,18,312,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,Kamma,True,1528016251,5027210,VGJ Thunder,VGJ.T,764
21,radiant,223,0,2145,1,2,513,78,4117.69046675222,True,10,192,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,Yang,True,1528016251,5027210,VGJ Thunder,VGJ.T,757
20,radiant,223,6,2145,1,2,291,3,4117.69046675222,True,5,24,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,ddc,True,1528016251,5027210,VGJ Thunder,VGJ.T,488
16,radiant,223,2,2145,1,2,661,15,4117.69046675222,True,6,330,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,Sylar,True,1528016251,5027210,VGJ Thunder,VGJ.T,647
24,radiant,223,5,2145,1,2,362,100,4117.69046675222,True,2,65,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,Fade,True,1528016251,5027210,VGJ Thunder,VGJ.T,440
7,dire,223,7,2145,1,2,477,43,4117.69046675222,False,6,234,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,p4pita,True,1528016251,5065748,Infamous,Infamous,526
10,dire,223,8,2145,1,2,211,51,4117.69046675222,False,1,39,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,Matthew~,True,1528016251,5065748,Infamous,Infamous,254
5,dire,223,10,2145,1,2,414,38,4117.69046675222,False,4,217,CHINA DOTA2 SUPER MAJOR,9943,1,3930614997,Panthera,True,1528016251,5065748,Infamous,Infamous,480
14,dire,223,5,2252,1,2,312,16,4117.44074453,True,2,58,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,ninjaboogie,False,1528017150,543897,Mineski,Mineski,401
10,dire,223,4,2252,1,2,541,106,4117.44074453,True,6,250,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,Moonn,False,1528017150,543897,Mineski,Mineski,589
5,radiant,223,2,2252,1,2,395,104,4117.44074453,False,6,165,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,Era,False,1528017150,5059375,The Final Tribe,TFT,576
8,radiant,223,6,2252,1,2,467,64,4117.44074453,False,5,213,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,Jonassomfan,False,1528017150,5059375,The Final Tribe,TFT,659
5,radiant,223,6,2252,1,2,555,48,4117.44074453,False,3,355,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,Frost,False,1528017150,5059375,The Final Tribe,TFT,543
12,radiant,223,4,2252,1,2,227,84,4117.44074453,False,0,52,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,PABLO,False,1528017150,5059375,The Final Tribe,TFT,373
7,radiant,223,8,2252,1,2,204,30,4117.44074453,False,3,19,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,Handsken,False,1528017150,5059375,The Final Tribe,TFT,255
15,dire,223,5,2252,1,2,460,38,4117.44074453,True,3,198,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,iceiceice,False,1528017150,543897,Mineski,Mineski,555
12,dire,223,2,2252,1,2,340,21,4117.44074453,True,3,94,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,JAbz,False,1528017150,543897,Mineski,Mineski,398
8,dire,223,1,2252,1,2,625,54,4117.44074453,True,12,225,CHINA DOTA2 SUPER MAJOR,9943,1,3930642875,Mushi-,False,1528017150,543897,Mineski,Mineski,655
15,dire,223,6,3027,1,2,427,9,4116.47824453,False,16,228,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,Kamma,True,1528020615,5027210,VGJ Thunder,VGJ.T,526
9,radiant,223,7,3027,1,2,539,43,4116.47824453,True,5,349,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,CCnC,True,1528020615,5026801,,,628
18,radiant,223,10,3027,1,2,278,103,4116.47824453,True,3,65,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,zai,True,1528020615,5026801,,,397
8,radiant,223,2,3027,1,2,742,10,4116.47824453,True,15,446,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,Pajkatt,True,1528020615,5026801,,,734
10,radiant,223,12,3027,1,2,394,2,4116.47824453,True,9,130,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,33,True,1528020615,5026801,,,525
18,radiant,223,13,3027,1,2,259,87,4116.47824453,True,1,44,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,Peterpandam,True,1528020615,5026801,,,410
21,dire,223,11,3027,1,2,306,64,4116.47824453,False,5,75,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,ddc,True,1528020615,5027210,VGJ Thunder,VGJ.T,490
26,dire,223,8,3027,1,2,432,69,4116.47824453,False,6,149,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,Yang,True,1528020615,5027210,VGJ Thunder,VGJ.T,515
16,dire,223,5,3027,1,2,685,94,4116.47824453,False,16,477,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,Sylar,True,1528020615,5027210,VGJ Thunder,VGJ.T,689
28,dire,223,3,3027,1,2,276,89,4116.47824453,False,1,113,CHINA DOTA2 SUPER MAJOR,9943,1,3930746428,Fade,True,1528020615,5027210,VGJ Thunder,VGJ.T,438
6,dire,223,6,1489,1,2,162,87,4116.41991119667,False,2,15,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,Handsken,True,1528020825,5059375,The Final Tribe,TFT,179
15,radiant,223,1,1489,1,2,420,29,4116.41991119667,True,5,76,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,iceiceice,True,1528020825,543897,Mineski,Mineski,467
13,radiant,223,2,1489,1,2,330,21,4116.41991119667,True,3,34,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,JAbz,True,1528020825,543897,Mineski,Mineski,330
14,radiant,223,1,1489,1,2,720,48,4116.41991119667,True,7,214,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,Mushi-,True,1528020825,543897,Mineski,Mineski,570
16,radiant,223,3,1489,1,2,338,60,4116.41991119667,True,2,34,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,ninjaboogie,True,1528020825,543897,Mineski,Mineski,348
7,radiant,223,2,1489,1,2,589,98,4116.41991119667,True,10,164,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,Moonn,True,1528020825,543897,Mineski,Mineski,764
3,dire,223,4,1489,1,2,398,94,4116.41991119667,False,1,161,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,Era,True,1528020825,5059375,The Final Tribe,TFT,478
4,dire,223,7,1489,1,2,325,2,4116.41991119667,False,2,115,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,Jonassomfan,True,1528020825,5059375,The Final Tribe,TFT,317
7,dire,223,5,1489,1,2,340,54,4116.41991119667,False,1,118,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,Frost,True,1528020825,5059375,The Final Tribe,TFT,374
5,dire,223,6,1489,1,2,168,84,4116.41991119667,False,2,15,CHINA DOTA2 SUPER MAJOR,9943,1,3930752760,PABLO,True,1528020825,5059375,The Final Tribe,TFT,209
6,dire,223,6,2016,1,2,377,15,4115.30185564111,False,5,161,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,YawaR,True,1528024850,5228654,VGJ Storm,VGJ.Storm,385
14,radiant,223,2,2016,1,2,455,29,4115.30185564111,True,9,108,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,iceiceice,True,1528024850,543897,Mineski,Mineski,518
19,radiant,223,6,2016,1,2,337,52,4115.30185564111,True,4,50,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,JAbz,True,1528024850,543897,Mineski,Mineski,337
9,radiant,223,1,2016,1,2,758,1,4115.30185564111,True,10,355,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,Mushi-,True,1528024850,543897,Mineski,Mineski,850
20,radiant,223,4,2016,1,2,332,60,4115.30185564111,True,2,44,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,ninjaboogie,True,1528024850,543897,Mineski,Mineski,446
9,radiant,223,1,2016,1,2,609,98,4115.30185564111,True,10,235,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,Moonn,True,1528024850,543897,Mineski,Mineski,712
5,dire,223,8,2016,1,2,190,16,4115.30185564111,False,1,43,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,MSS-,True,1528024850,5228654,VGJ Storm,VGJ.Storm,314
3,dire,223,3,2016,1,2,458,76,4115.30185564111,False,1,254,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,Resolut1on,True,1528024850,5228654,VGJ Storm,VGJ.Storm,530
5,dire,223,9,2016,1,2,341,77,4115.30185564111,False,5,172,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,Sneyking,True,1528024850,5228654,VGJ Storm,VGJ.Storm,377
10,dire,223,9,2016,1,2,182,87,4115.30185564111,False,2,14,CHINA DOTA2 SUPER MAJOR,9943,1,3930871882,SVG,True,1528024850,5228654,VGJ Storm,VGJ.Storm,262
14,radiant,223,4,1305,1,2,372,66,4115.08991119667,True,3,63,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,zai,True,1528025613,5026801,,,310
5,dire,223,7,1305,1,2,364,43,4115.08991119667,False,1,117,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,Yang,True,1528025613,5027210,VGJ Thunder,VGJ.T,344
5,dire,223,4,1305,1,2,185,85,4115.08991119667,False,0,18,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,ddc,True,1528025613,5027210,VGJ Thunder,VGJ.T,238
5,dire,223,4,1305,1,2,188,87,4115.08991119667,False,1,18,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,Fade,True,1528025613,5027210,VGJ Thunder,VGJ.T,315
2,dire,223,5,1305,1,2,411,49,4115.08991119667,False,6,120,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,Sylar,True,1528025613,5027210,VGJ Thunder,VGJ.T,404
2,dire,223,6,1305,1,2,395,106,4115.08991119667,False,3,123,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,Kamma,True,1528025613,5027210,VGJ Thunder,VGJ.T,423
12,radiant,223,3,1305,1,2,265,3,4115.08991119667,True,1,12,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,Peterpandam,True,1528025613,5026801,,,287
15,radiant,223,2,1305,1,2,465,38,4115.08991119667,True,2,92,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,33,True,1528025613,5026801,,,412
7,radiant,223,1,1305,1,2,583,40,4115.08991119667,True,8,146,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,Pajkatt,True,1528025613,5026801,,,566
7,radiant,223,2,1305,1,2,608,4,4115.08991119667,True,12,138,CHINA DOTA2 SUPER MAJOR,9943,1,3930896312,CCnC,True,1528025613,5026801,,,578
18,radiant,223,7,2489,1,2,308,87,4114.24685564111,True,11,29,CHINA DOTA2 SUPER MAJOR,9943,1,3930995463,MSS-,True,1528028648,5228654,VGJ Storm,VGJ.Storm,391
15,dire,223,6,2489,1,2,539,49,4114.24685564111,False,8,267,CHINA DOTA2 SUPER MAJOR,9943,1,3930995463,Moonn,True,1528028648,543897,Mineski,Mineski,569
21,dire,223,11,2489,1,2,285,16,4114.24685564111,False,0,130,CHINA DOTA2 SUPER MAJOR,9943,1,3930995463,ninjaboogie,True,1528028648,543897,Mineski,Mineski,333
14,dire,223,6,2489,1,2,571,93,4114.24685564111,False,9,313,CHINA DOTA2 SUPER MAJOR,9943,1,3930995463,Mushi-,True,1528028648,543897,Mineski,Mineski,683
20,dire,223,8,2489,1,2,339,86,4114.24685564111,False,9,65,CHINA DOTA2 SUPER MAJOR,9943,1,3930995463,JAbz,True,1528028648,543897,Mineski,Mineski,406
